date,index_max,index_mean,n_cells
1989-01-01,0.0009959774734441646,0.00013224311086547946,53
1989-01-02,2.8466856832113535e-07,2.189351198519257e-08,53
1989-01-03,0.000532705594148264,0.0003427541383101761,53
1989-01-04,0.007978843839960842,0.004814973177579773,53
1989-01-05,0.3625780333709136,0.3333453608986519,53
1989-01-06,0.21619158715404574,0.02664127057558736,53
1989-01-07,1.0015157666214344e-14,1.889652389851763e-16,53
1989-01-08,1.0305949889751822e-28,1.9445188471229854e-30,53
1989-01-09,0.04485267113801129,0.0302711145655175,53
1989-01-10,0.11302048724081205,0.06325433041087125,53
1989-01-11,0.001497015562858624,0.00047917584888776675,53
1989-01-12,0.22288593188203676,0.12446014823667109,53
1989-01-13,4.569034453220604e-05,1.0418268918133826e-06,53
1989-01-14,0.19068915144748969,0.15690909534905223,53
1989-01-15,0.0,0.0,53
1989-01-16,0.02156509093843597,0.013753704763438526,53
1989-01-17,0.12126205082770178,0.06951097993112285,53
1989-01-18,0.0,0.0,53
1989-01-19,0.0,0.0,53
1989-01-20,0.008510340060012712,0.0054646345658765595,53
1989-01-21,0.4926337754778392,0.45008696401928566,53
1989-01-22,0.0,0.0,53
1989-01-23,0.005889998641580689,0.0018162096866687718,53
1989-01-24,0.021365336083415985,0.008408544701315836,53
1989-01-25,0.002281146932671272,0.001024435497427104,53
1989-01-26,1.6908216239474184e-05,9.004453067922801e-07,53
1989-01-27,0.0,0.0,53
1989-01-28,0.29575533141325483,0.17448899727154135,53
1989-01-29,0.0,0.0,53
1989-01-30,0.0,0.0,53
1989-01-31,8.431140992295386e-09,3.033991965736681e-09,53
1989-02-01,0.0011518893500772594,0.0005073341314338505,53
1989-02-02,0.0008933613937423538,0.0002442714355245538,53
1989-02-03,0.0,0.0,53
1989-02-04,0.09424711648207151,0.06625412779895391,53
1989-02-05,0.044000976358452126,0.018458534491881347,53
1989-02-06,0.0,0.0,53
1989-02-07,0.0,0.0,53
1989-02-08,7.736013298919778e-09,1.4744050105096834e-09,53
1989-02-09,9.332098529276923e-09,1.6072872109874596e-09,53
1989-02-10,0.0034495861423094187,0.0017886197373082676,53
1989-02-11,0.019189942119137132,0.013594099712585607,53
1989-02-12,0.052095383561289454,0.03597381129061057,53
1989-02-13,0.14726080376311923,0.11090002075934542,53
1989-02-14,0.0,0.0,53
1989-02-15,0.06914040165839827,0.0507695598430469,53
1989-02-16,0.0,0.0,53
1989-02-17,0.27260446651119596,0.22266010972225092,53
1989-02-18,0.2019242321442437,0.1744119052151725,53
1989-02-19,0.048633325984811286,0.03589485781691498,53
1989-02-20,2.3464036287884513e-07,1.6314251302057885e-08,53
1989-02-21,0.0,0.0,53
1989-02-22,0.08689329577511228,0.06237152546547282,53
1989-02-23,0.0005784872671658417,0.0002050748516971738,53
1989-02-24,0.396507629951504,0.3240299394844727,53
1989-02-25,0.5559284535855138,0.5199587197810209,53
1989-02-26,0.3056804534335905,0.19380983868340632,53
1989-02-27,0.03909642406601161,0.031196660679172785,53
1989-02-28,0.04204508675460346,0.022293958546853745,53
1989-03-01,0.03673147083106923,0.024608627041455666,53
1989-03-02,0.3153654133598153,0.24273005492056152,53
1989-03-03,0.10053851547854853,0.042024679611804956,53
1989-03-04,0.02018968580480162,0.003678555458262248,53
1989-03-05,0.04227482314378598,0.02685096000660171,53
1989-03-06,0.038542309522043926,0.02010754865423795,53
1989-03-07,0.0,0.0,53
1989-03-08,0.021603507606204084,0.01704847965574406,53
1989-03-09,0.1607478963210309,0.12764260167133776,53
1989-03-10,0.23502681314582136,0.18971686166046792,53
1989-03-11,0.02224518804582498,0.01239974748303715,53
1989-03-12,0.022160089122971818,0.017345898934766634,53
1989-03-13,0.007088851851178725,0.006005292515223615,53
1989-03-14,0.6544833755807168,0.5531203883153071,53
1989-03-15,0.01993734265134367,0.01202157538254323,53
1989-03-16,0.6288503225865495,0.5639342687985983,53
1989-03-17,0.0057425587279869225,0.003569879164059551,53
1989-03-18,0.08448041744463294,0.07202299911653635,53
1989-03-19,0.039781220459964184,0.021554418397953388,53
1989-03-20,0.5577385928207333,0.491478197490539,53
1989-03-21,0.10626328906355934,0.09176292299175386,53
1989-03-22,0.028641873814405288,0.009351649808391385,53
1989-03-23,0.12179220969214254,0.10004504606366466,53
1989-03-24,0.0963629499243268,0.07802864385123714,53
1989-03-25,0.013140273723007667,0.00814196526807997,53
1989-03-26,1.5072718744192615e-16,2.8439091970174747e-18,53
1989-03-27,0.0,0.0,53
1989-03-28,0.008059343786102522,0.005128733046385584,53
1989-03-29,0.027569866003857982,0.020330945742994343,53
1989-03-30,4.282547806899957e-09,2.5477993525166597e-10,53
1989-03-31,0.0,0.0,53
1989-04-01,1.6468061026754844e-08,3.020116883596067e-09,53
1989-04-02,0.5425198623055081,0.4333267712157296,53
1989-04-03,0.008831997296412916,0.0060658654330380994,53
1989-04-04,0.16061758152840713,0.13198796192489012,53
1989-04-05,0.7258178312938958,0.625744967353477,53
1989-04-06,0.3735075314985204,0.3457176423872446,53
1989-04-07,0.16823563506767075,0.09284112893629232,53
1989-04-08,0.0,0.0,53
1989-04-09,0.09737692466935992,0.061577989585011685,53
1989-04-10,0.2747765612681744,0.11428051087627573,53
1989-04-11,0.3995521881216595,0.28503350936472305,53
1989-04-12,0.21970847434139562,0.0592785969484785,53
1989-04-13,0.5127053878002669,0.12488417381559028,53
1989-04-14,0.0,0.0,53
1989-04-15,0.0,0.0,53
1989-04-16,0.0731554203217121,0.03471036849284061,53
1989-04-17,0.06946484988571774,0.043722448967557406,53
1989-04-18,0.012583823571029069,0.004718406698583391,53
1989-04-19,0.006826275536877966,0.0013098386726829224,53
1989-04-20,0.3275236104006457,0.20013412451739598,53
1989-04-21,0.0006077678791425976,0.000326186017519317,53
1989-04-22,0.001176837689385844,0.0005958376526054225,53
1989-04-23,0.17312840647202984,0.12272830652145375,53
1989-04-24,0.20248173988803028,0.13618004343850248,53
1989-04-25,0.02742488769157629,0.014414349036460038,53
1989-04-26,6.025658744195828e-07,2.6971667601633313e-08,53
1989-04-27,0.4106423191597333,0.2762663716682936,53
1989-04-28,0.00011291499433628322,2.653002462011013e-05,53
1989-04-29,0.09693355498217357,0.05873461376000654,53
1989-04-30,0.0010108020763838078,0.0001998871169226829,53
1989-05-01,0.05210813520608511,0.03125110616904852,53
1989-05-02,1.7393140779567783e-08,1.5371902608531043e-09,53
1989-05-03,0.0,0.0,53
1989-05-04,0.0,0.0,53
1989-05-05,0.0,0.0,53
1989-05-06,0.0,0.0,53
1989-05-07,0.0,0.0,53
1989-05-08,0.0,0.0,53
1989-05-09,0.0,0.0,53
1989-05-10,9.356653139853927e-05,3.3650872485797925e-06,53
1989-05-11,0.019975127711658613,0.008270614345340785,53
1989-05-12,0.029757291042696914,0.010542056894081187,53
1989-05-13,0.024598184186768603,0.0074904782904764745,53
1989-05-14,0.0,0.0,53
1989-05-15,0.0,0.0,53
1989-05-16,0.007446553998489048,0.0016783955595352585,53
1989-05-17,1.2370037648592379e-05,1.0998853448724355e-06,53
1989-05-18,0.0,0.0,53
1989-05-19,9.406349394213731e-07,2.0796749829585098e-08,53
1989-05-20,0.0,0.0,53
1989-05-21,0.0,0.0,53
1989-05-22,0.026193916340311197,0.002096220339607532,53
1989-05-23,0.10473719991870978,0.004879652740882144,53
1989-05-24,0.5831554824589215,0.0716308857407453,53
1989-05-25,0.0,0.0,53
1989-05-26,0.0,0.0,53
1989-05-27,0.0,0.0,53
1989-05-28,0.0,0.0,53
1989-05-29,0.0,0.0,53
1989-05-30,0.0,0.0,53
1989-05-31,0.005722711025729017,0.0013386042749548288,53
1989-06-01,0.8444206945797775,0.44784961118952965,53
1989-06-02,0.030298238257684327,0.00878344676577212,53
1989-06-03,0.08080772744874902,0.037378497494769194,53
1989-06-04,0.13263292071301233,0.05472812888766668,53
1989-06-05,0.1193968103260245,0.07935293126167002,53
1989-06-06,0.8909043632933774,0.4874373600509668,53
1989-06-07,0.12746706391506513,0.06423427099159623,53
1989-06-08,0.4205753904886839,0.2625103963402854,53
